Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_00_833.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_00_851.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_00_871.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_00_890.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_00_909.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_00_930.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_00_949.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_00_968.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_00_987.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_007.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_027.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_047.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_067.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_085.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_105.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_125.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_144.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_164.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_184.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_202.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_222.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_241.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_260.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_281.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_302.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_320.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_339.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_360.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_379.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_399.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_418.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_437.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_458.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_477.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_497.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_526.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_535.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_555.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_574.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_594.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_613.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_634.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_652.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_675.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_691.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_711.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_730.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_751.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_769.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_789.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_808.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_828.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_848.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_868.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_887.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_906.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_926.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_945.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_965.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_01_985.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_02_004.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_02_024.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_02_043.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_02_062.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_02_082.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_02_102.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_02_129.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_02_143.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_02_163.jpg;0;0;0;0;86.51202;83.28304;357.2551;137.1942;2.824399
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_05_361.jpg;0;0;0;0;86.51203;83.283;357.2425;137.1938;2.836633
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_05_420.jpg;0;0;0;0;86.51192;83.28321;357.2584;137.1908;2.810534
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_05_478.jpg;0;0;0;0.02025916;86.51209;83.28286;357.2377;137.1939;2.802842
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_05_538.jpg;0;0;0;0;86.51198;83.2831;357.2226;137.1917;2.788038
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_05_593.jpg;0;0;0;0.0194612;86.51215;83.28274;357.1977;137.1956;2.761741
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_05_635.jpg;0;0;0;0.02048314;86.51217;83.2827;357.1795;137.1964;2.743897
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_05_692.jpg;0;0;0;0.01342612;86.51204;83.28294;357.1502;137.1949;2.716673
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_05_751.jpg;0;0;0;0.02324058;86.5122;83.28259;357.1126;137.1992;2.67882
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_05_791.jpg;0;0;0;0.02412518;86.51221;83.28255;357.0866;137.2004;2.653818
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_05_850.jpg;0;0;0;0.01722271;86.51208;83.28278;357.0467;137.1993;2.616928
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_05_890.jpg;0;0;0;0.01798365;86.51208;83.28275;357.017;137.2006;2.5888
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_05_948.jpg;0;0;0;0.02686642;86.51223;83.28239;356.9688;137.2053;2.541473
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_005.jpg;0;0;0;0.0195841;86.5121;83.28264;356.9223;137.2045;2.499027
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_065.jpg;0.9013562;0;0;0.02779008;86.51225;83.28226;356.872;137.2654;2.454312
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_125.jpg;3.600289;0;0;0.01987224;86.51233;83.28209;356.8221;137.7568;2.455746
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_184.jpg;6.276628;0;0;0.02016837;86.51244;83.28178;356.7752;138.734;2.50338
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_242.jpg;8.932314;0;0;0.02150753;86.51252;83.28155;356.7458;139.6504;2.562322
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_301.jpg;11.54764;0;0;0.03874569;86.51268;83.28107;356.7158;141.5742;2.697224
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_359.jpg;14.18308;0;0;0.03188739;86.51288;83.28051;356.7062;143.9631;2.865979
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_416.jpg;15;0;0;0.03179142;86.51309;83.27996;356.7179;146.6456;3.050859
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_473.jpg;15;0;0;0.04271835;86.51328;83.2795;356.745;149.3348;3.224364
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_532.jpg;15;0;0;0.03850695;86.51344;83.27911;356.789;152.027;3.377626
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_573.jpg;15;0;0;0.0278991;86.51352;83.27889;356.8157;153.8242;3.47867
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_629.jpg;15;0;0;0.02975822;86.51343;83.27911;356.9013;156.5262;3.571048
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_687.jpg;15;0;0;0.03315564;86.51344;83.27895;357.0261;159.2234;3.590231
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_743.jpg;15;0;0;0.04190523;86.51318;83.27953;357.1389;161.9238;3.587821
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_801.jpg;15;0;0;0.04704983;86.51307;83.27972;357.2109;163.7228;3.566648
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_857.jpg;15;0;0;0.05048425;86.51299;83.27978;357.3142;166.4218;3.503218
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_914.jpg;15;0;0;0.06483679;86.51262;83.28046;357.4039;169.1175;3.405858
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_06_971.jpg;15;0;0;0.06723178;86.51243;83.28071;357.4871;171.8148;3.264784
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_026.jpg;15;0;0;0.09185445;86.51187;83.28173;357.5869;174.4977;3.044414
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_082.jpg;15;0;0;0.08292538;86.51175;83.28181;357.5754;176.2981;2.95566
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_139.jpg;15;0;0;0.09362339;86.51139;83.28233;357.629;178.9851;2.694443
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_194.jpg;15;0;0;0.1139276;86.51085;83.28317;357.6732;181.6604;2.381899
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_249.jpg;15;0;0;0.116278;86.51036;83.28387;357.6401;184.3403;2.093291
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_304.jpg;15;0;0;0.1331979;86.50984;83.28464;357.6557;187.0134;1.720754
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_367.jpg;15;0;0;0.1137897;86.50925;83.28556;357.7498;189.6815;1.411748
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_433.jpg;15;0;0;-0.08682436;86.50926;83.28508;358.0097;192.3529;1.301352
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_481.jpg;11.93522;0;0.1002105;-0.1010226;86.50928;83.28487;358.2775;193.9413;1.306227
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_526.jpg;10.47011;0;0.1978849;-0.1033365;86.5091;83.28529;358.6845;193.8753;1.287841
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_573.jpg;8.669308;0;0.3179382;-0.123767;86.50922;83.28532;358.9885;193.8589;1.377984
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_627.jpg;5.591274;0;0.5231404;-0.1434493;86.50935;83.28544;359.397;193.8311;1.627953
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_685.jpg;3.057923;0;0.6920305;-0.159181;86.50964;83.28532;359.7535;193.8314;2.012688
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_737.jpg;0.5677221;0;0.858044;-0.1473562;86.50974;83.28535;359.9714;193.8206;2.250677
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_782.jpg;0;0;0.9671432;-0.1337909;86.50983;83.28539;0.16276;193.8102;2.467897
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_833.jpg;0;0;1;-0.09270859;86.50987;83.28558;0.3518463;193.7869;2.720194
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_877.jpg;0;0;1;-0.06467212;86.5099;83.28562;0.3929043;193.7802;2.851214
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_925.jpg;0;0;1;0.03783081;86.50998;83.28555;0.328411;193.7866;2.990553
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_07_980.jpg;0;0;1;0.05092292;86.50998;83.28554;0.2104866;193.7882;3.023413
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_07_08_035.jpg;0;0;1;0.08274313;86.50988;83.28551;359.9514;193.792;2.957867
